objectid,subject,filename,title,format,description,RULEDATE15,date,RULEMONTH,longitude,latitude,GCITY,GSTATE,location
mid553,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,PRINCETON HISTORICAL SOCIETY,image/jpeg,,198311,1983,11,-89.08313,43.8434,PRINCETON,WI,"PRINCETON, WI"
mid554,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,BUFFALO COUNTY HISTORICAL SOCIETY,image/jpeg,,198105,1981,05,-91.91271,44.31812,ALMA,WI,"ALMA, WI"
mid555,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,WESTERN KENOSHA COUNTY HISTORICAL SOCIETY,image/jpeg,,199312,1993,12,-88.1257,42.51394,TREVOR,WI,"TREVOR, WI"
mid556,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,GIBRALTAR HISTORICAL ASSOCIATION,image/jpeg,HTTP://WWW.HISTORICNOBLEHOUSE.ORG,198503,1985,03,-87.23638,45.12074,FISH CREEK,WI,"FISH CREEK, WI"
mid557,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,PITTSVILLE AREA HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.PITTSVILLEAREAHISTORICALSOCIETY.ORG/,200911,2009,11,-90.17069,44.44441,PITTSVILLE,WI,"PITTSVILLE, WI"
mid558,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,MERCER AREA HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.WISCONSINHISTORY.ORG/LOCALHISTORY/DIRECTORY/VIEWSOCIETY.ASP?ID=346,199806,1998,06,-89.95948,46.2547,MERCER,WI,"MERCER, WI"
mid559,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,PEPIN COUNTY HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.OLDPEPINCOUNTYCOURTHOUSE.ORG,198506,1985,06,-91.96851,44.62713,DURAND,WI,"DURAND, WI"
mid560,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,BRUCE AREA HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.WISCONSINHISTORY.ORG/,198509,1985,09,-91.2733,45.45704,BRUCE,WI,"BRUCE, WI"
mid561,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,BANGOR AND AREA HISTORICAL SOCIETY,image/jpeg,,198601,1986,01,-90.98884,43.89207,BANGOR,WI,"BANGOR, WI"
mid562,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,TAYLOR COUNTY HISTORICAL SOCIETY,image/jpeg,,198609,1986,09,-90.35233,45.12823,MEDFORD,WI,"MEDFORD, WI"
mid563,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,HISTORIC POINT BASSE,image/jpeg,,198604,1986,04,-89.86185,44.26263,NEKOOSA,WI,"NEKOOSA, WI"
mid564,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,DR KATE MUSEUM,image/jpeg,HTTP://WWW.DRKATEMUSEUM.ORG,198701,1987,01,-89.69286,45.91644,WOODRUFF,WI,"WOODRUFF, WI"
mid565,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,CADOTT AREA HISTORICAL SOCIETY,image/jpeg,,201209,2012,09,-91.15681,44.94443,CADOTT,WI,"CADOTT, WI"
mid566,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,THREE LAKES HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.THREELAKESMUSEUM.ORG/,198609,1986,09,-89.12602,45.80404,THREE LAKES,WI,"THREE LAKES, WI"
mid567,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,CASSVILLE HISTORICAL SOCIETY,image/jpeg,HTTP://KCWATERGARDENS.COM/,198612,1986,12,-90.9635,42.73494,CASSVILLE,WI,"CASSVILLE, WI"
mid568,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,ST NAZIANZ AREA HISTORICAL SOCIETY,image/jpeg,,198710,1987,10,-87.9235,44.00724,ST NAZIANZ,WI,"ST NAZIANZ, WI"
mid569,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,MUSKEGO HISTORICAL SOCIETY,image/jpeg,HTTP://MUSKEGOHISTORY.ORG,198707,1987,07,-88.10908,42.88279,MUSKEGO,WI,"MUSKEGO, WI"
mid570,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,CRIVITZ STEPHENSON HISTORICAL SOCIETY,image/jpeg,,198802,1988,02,-88.08503,45.056,CRIVITZ,WI,"CRIVITZ, WI"
mid571,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,NEW BERLIN HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.NEWBERLINHISTORICALSOCIETY.ORG,199509,1995,09,-88.1618,42.94304,NEW BERLIN,WI,"NEW BERLIN, WI"
mid572,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,MADELINE ISLAND HISTORIC PRESERVATION ASSOCIATION,image/jpeg,HTTP://WWW.MIHPA.COM/,198805,1988,05,-90.57981,46.93724,LA POINTE,WI,"LA POINTE, WI"
mid573,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,HISTORIC ST ANNS,image/jpeg,,198904,1989,04,-90.32047,45.33947,WESTBORO,WI,"WESTBORO, WI"
mid574,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,BLOOMER HISTORICAL SOCIETY,image/jpeg,,198808,1988,08,-91.48374,45.10335,BLOOMER,WI,"BLOOMER, WI"
mid575,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,EAGLE RIVER HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.EAGLERIVERHISTORICALSOCIETY.COM/,198909,1989,09,-89.2236,45.90158,EAGLE RIVER,WI,"EAGLE RIVER, WI"
mid576,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,WESTBY AREA HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.WISCONSINHISTORY.ORG/LOCALHISTORY/DIRECTORY/VIEWSOCIETY.ASP?ID=120,199411,1994,11,-90.85628,43.65299,WESTBY,WI,"WESTBY, WI"
mid577,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,SAUKVILLE AREA HISTORICAL SOCIETY,image/jpeg,HTTP://SAUKVILLEHISTORY.ORG/,198910,1989,10,-87.96247,43.38987,SAUKVILLE,WI,"SAUKVILLE, WI"
mid578,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,FENNIMORE RAILROAD HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.FENNIMORE.COM,199008,1990,08,-90.66017,42.98803,FENNIMORE,WI,"FENNIMORE, WI"
mid579,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,RURAL HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.WISCONSINHISTORY.ORG/LOCALHISTORY/DIRECTORY/VIEWSOCIETY.ASP?ID=258,199005,1990,05,-89.15582,44.31281,WAUPACA,WI,"WAUPACA, WI"
mid580,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,MARION AREA HISTORICAL SOCIETY,image/jpeg,,199405,1994,05,-88.88895,44.67363,MARION,WI,"MARION, WI"
mid581,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,WISCONSIN FEDERATION OF STAMP CLUBS,image/jpeg,,199108,1991,08,-89.21029,42.96087,STOUGHTON,WI,"STOUGHTON, WI"
mid582,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,CLINTON COMMUNITY HISTORICAL SOCIETY,image/jpeg,,199409,1994,09,-88.8673,42.55747,CLINTON,WI,"CLINTON, WI"
mid583,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,FOUNTAIN CITY AREA HISTORICAL SOCIETY,image/jpeg,HTTP://FOUNTAINCITYHISTORY.ORG/1.HTML,199102,1991,02,-91.38122,43.96155,FOUNTAIN CIT,WI,"FOUNTAIN CIT, WI"
mid584,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,LOWER WISCONSIN RIVER GENEALOGICAL & HISTORICAL,image/jpeg,,199811,1998,11,-90.88099,43.12111,WAUZEKA,WI,"WAUZEKA, WI"
mid585,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,WINCHESTER AREA HISTORICAL SOCIETY,image/jpeg,,199208,1992,08,-88.65756,44.19882,LARSEN,WI,"LARSEN, WI"
mid586,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,ALBANY HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.WISCONSINHISTORY.ORG/LOCALHISTORY/DIRECTORY/VIEWSOCIETY.ASP?ID=14,199209,1992,09,-89.43232,42.70818,ALBANY,WI,"ALBANY, WI"
mid587,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,GILMAN AREA HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.WISCONSINHISTORY.ORG/LOCALHISTORY/DIRECTORY/VIEWSOCIETY.ASP?ID=155,199409,1994,09,-90.86469,45.16564,GILMAN,WI,"GILMAN, WI"
mid588,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,STRATFORD AREA HISTORICAL SOCIETY,image/jpeg,,199303,1993,03,-90.0721,44.79956,STRATFORD,WI,"STRATFORD, WI"
mid589,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,JUMP RIVER VALLEY HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.WISCONSINHISTORY.ORG/LOCALHISTORY/DIRECTORY/VIEWSOCIETY.ASP?ID=217,199403,1994,03,-90.40394,45.69154,CATAWBA,WI,"CATAWBA, WI"
mid590,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,CONCORD HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.CONCORDWIHISTORY.ORG,199403,1994,03,-88.59158,43.06705,SULLIVAN,WI,"SULLIVAN, WI"
mid591,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,WHITE LAKE AREA HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.WISCONSINHISTORY.ORG/LOCALHISTORY/DIRECTORY/VIEWSOCIETY.ASP?ID=118,199610,1996,10,-88.70728,45.15346,WHITE LAKE,WI,"WHITE LAKE, WI"
mid592,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,WELCOME & HERITAGE CENTER,image/jpeg,,201202,2012,02,-92.79754,44.74563,PRESCOTT,WI,"PRESCOTT, WI"
mid593,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,DALE HISTORICAL SOCIETY,image/jpeg,HTTP://TOWNOFDALE.ORG/UPLOADS/CKFILES/FILES/214HISTORICAL_SOCIETY_WEB_PAGE.PDF,199602,1996,02,-88.67717,44.27431,DALE,WI,"DALE, WI"
mid594,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,HABITANTS OF NEW FRANCE,image/jpeg,,199509,1995,09,-91.08463,45.07335,CORNELL,WI,"CORNELL, WI"
mid595,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,THORP AREA HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.WISCONSINHISTORY.ORG/LOCALHISTORY/DIRECTORY/VIEWSOCIETY.ASP?ID=202,199609,1996,09,-90.80419,44.96284,THORP,WI,"THORP, WI"
mid596,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,OSSEO HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.WISCONSINHISTORY.ORG/LOCALHISTORY/DIRECTORY/VIEWSOCIETY.ASP?ID=3,199809,1998,09,-91.21914,44.57585,OSSEO,WI,"OSSEO, WI"
mid597,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,WAUPACA AREA GENEOLOGICAL SOCIETY,image/jpeg,,199903,1999,03,-89.24511,43.71804,KING,WI,"KING, WI"
mid598,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,JACKSONPORT HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.JACKSONPORTHISTORICALSOCIETY.ORG,199911,1999,11,-87.28613,44.89526,STURGEON BAY,WI,"STURGEON BAY, WI"
mid599,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,SOUTWEST WIS CORNISH SOCIETY,image/jpeg,,200709,2007,09,-90.11536,42.68221,DARLINGTON,WI,"DARLINGTON, WI"
mid600,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,MARSHALL AREA HISTORICAL SOCIETY,image/jpeg,,199702,1997,02,-89.50524,43.25074,MARSHALL,WI,"MARSHALL, WI"
mid601,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,NEW GLARUS DEPOT PRESERVATION SOCIETY,image/jpeg,,199810,1998,10,-89.63732,42.81921,NEW GLARUS,WI,"NEW GLARUS, WI"
mid602,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,FARMINGTON HISTORICAL SOCIETY,image/jpeg,HTTP://TOWN.FARMINGTON.WI.US/HOME,200111,2001,11,-88.0955,43.53051,KEWASKUM,WI,"KEWASKUM, WI"
mid603,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,BRANDON HISTORIAL SOCIETY,image/jpeg,,199805,1998,05,-88.8023,43.72179,BRANDON,WI,"BRANDON, WI"
mid604,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,BELLEVILLE AREA HISTORICAL SOCIETY,image/jpeg,,199909,1999,09,-89.54512,42.87582,BELLEVILLE,WI,"BELLEVILLE, WI"
mid605,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,OLD-BRULE HERITAGE SOCIETY,image/jpeg,HTTP://WWW.OLDBRULE.ORG/,199910,1999,10,-91.69091,46.62905,MAPLE,WI,"MAPLE, WI"
mid606,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,JOHNSON CREEK HISTORICAL SOCIETY,image/jpeg,,199910,1999,10,-88.77678,43.07556,JOHNSON CREEK,WI,"JOHNSON CREEK, WI"
mid607,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,FREMONT AREA HISTORICAL SOCIETY,image/jpeg,,200304,2003,04,-88.85389,44.23373,FREMONT,WI,"FREMONT, WI"
mid608,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,LOMIRA HISTORICAL SOCIETY,image/jpeg,,199908,1999,08,-88.44021,43.5861,LOMIRA,WI,"LOMIRA, WI"
mid609,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,ST THOMAS,image/jpeg,,201202,2012,02,-88.72621,44.11694,WINNECONNE,WI,"WINNECONNE, WI"
mid610,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,TREMTEALEAU COMMUNITY HERITAGE SOCIETY,image/jpeg,HTTP://TREMPEALEAUCOUNTYHISTORY.ORG/,201109,2011,09,-91.34872,44.08308,GALESVILLE,WI,"GALESVILLE, WI"
mid611,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,BLANCHARDVILLE HISTORICAL SOCIETY,image/jpeg,HTTP://BLANCHARDVILLE.COM/COMMUNITY/BLANCHARDVILLE-MUSEUM/,199911,1999,11,-89.87833,42.80601,BLANCHARDVILLE,WI,"BLANCHARDVILLE, WI"
mid612,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,FAIRWATER HISTORICAL SOCIETY,image/jpeg,,200003,2000,03,-88.8711,43.74195,FAIRWATER,WI,"FAIRWATER, WI"
mid613,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,MOUNTAIN HISTORICAL SOCIETY,image/jpeg,HTTP://STONEMOUNTAINHISTORICSOCIETY.ORG/,199912,1999,12,-88.49447,45.2069,MOUNTAIN,WI,"MOUNTAIN, WI"
mid614,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,ROCHESTER AREA HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.WISCONSINHISTORY.ORG/LOCALHISTORY/DIRECTORY/VIEWSOCIETY.ASP?ID=262,200003,2000,03,-88.19227,42.79425,WATERFORD,WI,"WATERFORD, WI"
mid615,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,HISTORIC ARGYLE,image/jpeg,HTTP://WWW.HISTORICARGYLE.ORG,200112,2001,12,-89.88124,42.70144,ARGYLE,WI,"ARGYLE, WI"
mid616,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,HISTORIC COOKSVILLE TRUST,image/jpeg,,200011,2000,11,-89.24037,42.83471,EVANSVILLE,WI,"EVANSVILLE, WI"
mid617,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,PATRICK PRESERVATION FUND,image/jpeg,HTTP://WWW.SAVESTPATRICK.COM,200111,2001,11,-88.35894,43.26367,HARTFORD,WI,"HARTFORD, WI"
mid618,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,WILLARD HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.WISCONSINHISTORY.ORG/LOCALHISTORY/DIRECTORY/VIEWSOCIETY.ASP?ID=349,200204,2002,04,-90.75924,44.77378,WILLARD,WI,"WILLARD, WI"
mid619,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,BUFFALO CITY - COCHRANE AREA HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.WISCONSINHISTORY.ORG/LOCALHISTORY/DIRECTORY/VIEWSOCIETY.ASP?ID=355,200207,2002,07,-91.85215,44.2804,ALMA,WI,"ALMA, WI"
mid620,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,PRAIRIE MOON,image/jpeg,,201205,2012,05,-91.91378,44.31813,ALMA,WI,"ALMA, WI"
mid621,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,DARTFORD HISTORICAL SOCIETY,image/jpeg,HTTP://DARTFORDHISTORICAL.ORG,195709,1957,09,-88.96018,43.84483,GREEN LAKE,WI,"GREEN LAKE, WI"
mid622,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,ALBION ACADEMY HISTORICAL SOCIETY,image/jpeg,HTTPS://EN.WORDPRESS.COM/TYPO/?SUBDOMAIN=AAHS5,196605,1966,05,-89.12972,42.88524,EDGERTON,WI,"EDGERTON, WI"
mid623,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,MAZOMANIE HISTORICAL SOCIETY,image/jpeg,,196811,1968,11,-89.77269,43.18209,MAZOMANIE,WI,"MAZOMANIE, WI"
mid624,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,TOMORROW RIVER VALLEY HISTORICAL SOCIETY,image/jpeg,,201308,2013,08,-89.31001,44.4239,AMHERST,WI,"AMHERST, WI"
mid625,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,MONTELLO HISTORIC PRESERVATION SOCIETY,image/jpeg,HTTPS://WWW.FACEBOOK.COM/MONTELLOMUSEUM,200206,2002,06,-89.32914,43.79212,MONTELLO,WI,"MONTELLO, WI"
mid626,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,NELSON DEWEY STATE PARK - WISCONSIN DNR,image/jpeg,,200305,2003,05,-90.94666,42.73196,CASSVILLE,WI,"CASSVILLE, WI"
mid627,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,POYNETTE AREA HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.WISCONSINHISTORY.ORG/,197605,1976,05,-89.40146,43.39019,POYNETTE,WI,"POYNETTE, WI"
mid628,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,OLD FRANKLIN TOWNSHIP HISTORIC SOCIETY,image/jpeg,,200505,2005,05,-90.04442,43.27561,PLAIN,WI,"PLAIN, WI"
mid629,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,WISCONSINS NORTHWEST HERITAGE PASSAGE,image/jpeg,HTTP://HERITAGEPASSAGE.COM/,200309,2003,09,-91.93213,45.84115,SPOONER,WI,"SPOONER, WI"
mid630,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,SISTER BAY HISTORICAL SOCIETY,image/jpeg,HTTP://SISTERBAYHISTORY.ORG/,200304,2003,04,-87.11496,45.18984,SISTER BAY,WI,"SISTER BAY, WI"
mid631,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,FREEDOM AREA HISTORICAL SOCIETY,image/jpeg,,200705,2007,05,-88.28151,44.37759,FREEDOM,WI,"FREEDOM, WI"
mid632,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,LOYAL AREA HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.WISCONSINHISTORY.ORG/LOCALHISTORY/DIRECTORY/VIEWSOCIETY.ASP?ID=412,200501,2005,01,-90.49462,44.73051,LOYAL,WI,"LOYAL, WI"
mid633,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,READSTOWN HISTORICAL SOCIETY,image/jpeg,,200406,2004,06,-90.75659,43.44445,READSTOWN,WI,"READSTOWN, WI"
mid634,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,PLUM & PILOT ISLANDS,image/jpeg,HTTP://WWW.PLUMANDPILOT.ORG/,200712,2007,12,-88.76938,44.63131,CLINTONVILLE,WI,"CLINTONVILLE, WI"
mid635,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,HIGHLAND HISTORICAL SOCIETY,image/jpeg,HTTP://WWW.VILLAGEOFHIGHLAND.NET/HISTORICALSOCIETY.HTML,201103,2011,03,-90.37871,43.04518,HIGHLAND,WI,"HIGHLAND, WI"
mid636,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,HORTONVILLE HISTORICAL SOCIETY,image/jpeg,,200708,2007,08,-88.64094,44.33412,HORTONVILLE,WI,"HORTONVILLE, WI"
mid637,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,ENDEAVOR HISTORICAL SOCIETY,image/jpeg,,200505,2005,05,-89.46956,43.71537,ENDEAVOR,WI,"ENDEAVOR, WI"
mid638,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,EILEEN AREA HISTORICAL SOCIETY,image/jpeg,,201205,2012,05,-90.96937,46.51621,ASHLAND,WI,"ASHLAND, WI"
mid639,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,THERESA HISTORICAL SOCIETY,image/jpeg,,201212,2012,12,-88.45347,43.51717,THERESA,WI,"THERESA, WI"
mid640,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,OMRO AREA HISTORICAL SOCIETY,image/jpeg,HTTP://OMROHISTORICALSOCIETY.WEEBLY.COM/,201204,2012,04,-88.74943,44.04015,OMRO,WI,"OMRO, WI"
mid641,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,KOSHKONONG PRAIRIE HISTORICAL SOCIETY,image/jpeg,,198308,1983,08,-89.01497,43.00222,CAMBRIDGE,WI,"CAMBRIDGE, WI"
mid642,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,GRANTSBURG AREA HISTORICAL SOCIETY,image/jpeg,HTTP://GRANTSBURGAREAHISTORICALSOCIETY.WEEBLY.COM,198311,1983,11,-92.66709,45.75811,GRANTSBURG,WI,"GRANTSBURG, WI"
mid643,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,APOSTLE ISLANDS NATIONAL LAKESHORE,image/jpeg,,200408,2004,08,-90.84176,46.83859,BAYFIELD,WI,"BAYFIELD, WI"
mid644,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,BERGLAND MATCHWOOD HISTORICAL SOCIETY,image/jpeg,,201408,2014,08,-89.57425,46.54665,BERGLAND,MI,"BERGLAND, MI"
mid645,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_003.jpg,GOODMAN HISTORICAL SOCIETY,image/jpeg,,201403,2014,03,-88.35514,45.62795,GOODMAN,WI,"GOODMAN, WI"
mid646,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_001.jpg,SCOTLAND HISTORICAL SOCIETY,image/jpeg,,201406,2014,06,-86.90062,38.91426,SCOTLAND,IN,"SCOTLAND, IN"
mid647,"Historic societies, historic preservation",mg101_b6_psychiana_photographs_002.jpg,JANE ADDAMS' HULL-HOUSE MUSEUM,image/jpeg,,194105,1941,05,-88.22875,40.11685,URBANA,IL,"URBANA, IL"
